payment_id,subscriber_id,payment_date,amount_usd,failure_reason,gateway_response_code,attempt_number,previous_failures,days_since_last_payment,historical_success_rate,payment_method,customer_tenure_months,monthly_charge_usd,support_ticket_count,customer_lifetime_value_usd,customer_opted_out,recovery_probability,root_cause,root_cause_confidence,revenue_at_risk,expected_recovery,recommended_action
PAY-0020429,CUST-003387,2025-04-12,117.15,INSUFFICIENT_FUNDS,NSF_51,3,2,28,0.503,card,14,105.15,1,1692.5,False,0.361,CUSTOMER_ACTION_REQUIRED,0.965,125.08,45.15,CUSTOMER_NUDGE
PAY-0020430,CUST-006792,2025-02-24,17.38,GATEWAY_ERROR,GW_500,2,2,29,0.558,card,18,23.81,1,436.06,False,0.544,GATEWAY_ERROR,0.811,17.01,9.25,HUMAN_REVIEW
PAY-0020431,CUST-007339,2026-03-24,12.59,GATEWAY_ERROR,96,1,1,32,0.625,upi,13,15.26,0,185.35,True,0.07,GATEWAY_ERROR,0.847,13.1,0.92,STOP
PAY-0020432,CUST-002647,2026-07-19,20.55,LIMIT_EXCEEDED,61,2,1,37,0.68,netbanking,43,19.44,1,908.49,False,0.627,CUSTOMER_ACTION_REQUIRED,0.896,20.65,12.95,CUSTOMER_NUDGE
PAY-0020433,CUST-006225,2026-01-12,35.0,AUTHENTICATION_FAILED,05,2,1,21,0.566,card,17,38.0,0,618.3,False,0.334,CUSTOMER_ACTION_REQUIRED,0.973,35.83,11.97,CUSTOMER_NUDGE
PAY-0020434,CUST-007376,2025-04-29,83.56,NETWORK_TIMEOUT,TIMEOUT_408,1,0,26,0.556,upi,19,68.22,2,1212.76,False,0.767,TRANSIENT_FAILURE,0.818,85.25,65.39,RETRY
PAY-0020435,CUST-005127,2026-02-04,58.0,INVALID_CARD,14,3,3,35,0.607,upi,29,55.17,3,1397.5,False,0.243,PAYMENT_INSTRUMENT,0.964,57.74,14.03,HUMAN_REVIEW
PAY-0020436,CUST-006817,2026-03-30,23.69,AUTHENTICATION_FAILED,05,2,2,35,0.548,upi,40,19.15,1,653.82,False,0.469,GATEWAY_ERROR,0.405,24.25,11.37,HUMAN_REVIEW
PAY-0020437,CUST-001284,2026-07-19,3.49,LIMIT_EXCEEDED,LIMIT_61,4,3,37,0.607,card,66,8.0,3,600.71,False,0.426,CUSTOMER_ACTION_REQUIRED,0.929,3.57,1.52,CUSTOMER_NUDGE
PAY-0020438,CUST-006622,2025-04-18,11.67,NETWORK_TIMEOUT,TIMEOUT_408,2,2,33,0.64,upi,6,9.5,0,65.43,False,0.64,TRANSIENT_FAILURE,0.914,11.88,7.6,RETRY
PAY-0020439,CUST-006742,2026-02-01,59.89,BANK_UNAVAILABLE,GW_503,3,2,32,0.628,card,26,57.01,2,1626.51,False,0.723,TRANSIENT_FAILURE,0.893,64.54,46.66,RETRY
PAY-0020440,CUST-005704,2025-02-07,19.74,DUPLICATE_TRANSACTION,DUP_94,1,1,31,0.438,card,2,15.51,1,30.74,False,0.659,TRANSIENT_FAILURE,0.589,21.17,13.95,RETRY
PAY-0020441,CUST-002917,2025-11-29,37.73,CARD_EXPIRED,EXP_CARD_54,1,0,38,0.574,card,35,35.48,0,1517.48,False,0.419,PAYMENT_INSTRUMENT,0.724,38.53,16.14,CUSTOMER_NUDGE
PAY-0020442,CUST-004897,2025-10-04,27.36,GATEWAY_ERROR,GW_500,4,4,33,0.488,upi,27,22.95,2,643.24,False,0.414,GATEWAY_ERROR,0.879,28.42,11.77,HUMAN_REVIEW
PAY-0020443,CUST-001652,2025-05-27,19.82,INSUFFICIENT_FUNDS,51,2,1,29,0.622,upi,15,18.14,2,254.42,False,0.405,CUSTOMER_ACTION_REQUIRED,0.967,21.24,8.6,HUMAN_REVIEW
PAY-0020444,CUST-004813,2026-05-24,8.45,GATEWAY_ERROR,GW_500,2,1,42,0.634,upi,38,11.95,2,500.58,False,0.698,GATEWAY_ERROR,0.937,8.22,5.74,RETRY
PAY-0020445,CUST-007487,2026-06-07,17.57,FRAUD_SUSPECTED,FRAUD_59,1,1,35,0.56,netbanking,21,21.69,0,440.93,False,0.04,RISK_RELATED,0.968,18.63,0.75,STOP
PAY-0020446,CUST-005240,2025-08-08,20.57,BANK_UNAVAILABLE,GW_503,1,0,26,0.73,card,53,24.63,3,1359.36,False,0.861,TRANSIENT_FAILURE,0.753,21.67,18.66,RETRY
PAY-0020447,CUST-002432,2026-04-15,40.39,GATEWAY_ERROR,GW_ERR_96,4,3,36,0.542,card,26,46.41,0,1142.56,False,0.468,GATEWAY_ERROR,0.9,42.05,19.68,HUMAN_REVIEW
PAY-0020448,CUST-003834,2026-01-15,9.08,GATEWAY_ERROR,96,1,0,30,0.55,netbanking,34,12.96,1,524.82,False,0.542,GATEWAY_ERROR,0.847,9.29,5.04,RETRY
PAY-0020449,CUST-005002,2025-03-17,15.81,INSUFFICIENT_FUNDS,NSF_51,1,0,23,0.552,card,17,19.02,1,365.62,False,0.539,CUSTOMER_ACTION_REQUIRED,0.793,16.01,8.63,CUSTOMER_NUDGE
PAY-0020450,CUST-005431,2025-10-22,22.79,LIMIT_EXCEEDED,61,2,2,18,0.53,upi,19,20.16,2,422.46,False,0.354,CUSTOMER_ACTION_REQUIRED,0.942,24.25,8.58,CUSTOMER_NUDGE
PAY-0020451,CUST-004963,2025-08-29,23.19,LIMIT_EXCEEDED,61,1,0,32,0.485,card,16,21.45,0,301.76,False,0.408,CUSTOMER_ACTION_REQUIRED,0.976,24.88,10.15,CUSTOMER_NUDGE
PAY-0020452,CUST-007551,2026-03-12,25.2,CARD_EXPIRED,54,1,0,29,0.667,card,30,27.99,1,901.37,False,0.278,PAYMENT_INSTRUMENT,0.874,26.54,7.38,CUSTOMER_NUDGE
PAY-0020453,CUST-000546,2025-06-29,36.04,GATEWAY_ERROR,GW_ERR_96,1,1,29,0.542,card,29,29.97,3,942.82,False,0.53,GATEWAY_ERROR,0.881,37.23,19.73,HUMAN_REVIEW
PAY-0020454,CUST-005443,2025-09-16,42.75,GATEWAY_ERROR,GW_500,4,4,35,0.622,card,30,41.88,3,1352.98,False,0.465,GATEWAY_ERROR,0.814,43.47,20.21,HUMAN_REVIEW
PAY-0020455,CUST-004122,2026-03-29,29.5,GATEWAY_ERROR,96,1,1,34,0.616,card,8,21.43,1,207.23,False,0.68,GATEWAY_ERROR,0.935,31.6,21.49,RETRY
PAY-0020456,CUST-001364,2025-03-10,24.51,BANK_UNAVAILABLE,BANK_DOWN_502,2,1,29,0.602,netbanking,13,24.57,0,385.89,False,0.781,TRANSIENT_FAILURE,0.767,25.53,19.94,RETRY
PAY-0020457,CUST-000508,2025-12-18,16.69,FRAUD_SUSPECTED,59,3,2,36,0.619,netbanking,6,19.05,0,125.35,False,0.01,RISK_RELATED,0.919,17.95,0.18,STOP
PAY-0020458,CUST-007571,2025-03-23,26.32,NETWORK_TIMEOUT,TIMEOUT_408,1,0,22,0.428,card,5,23.79,0,118.97,False,0.686,TRANSIENT_FAILURE,0.895,27.17,18.64,RETRY
PAY-0020459,CUST-008349,2025-01-21,23.84,BANK_UNAVAILABLE,91,2,2,44,0.654,upi,72,22.85,4,1954.25,False,0.777,TRANSIENT_FAILURE,0.842,25.19,19.57,RETRY
PAY-0020460,CUST-005197,2025-02-24,28.78,GATEWAY_ERROR,96,2,1,24,0.528,card,9,29.73,0,305.96,False,0.528,GATEWAY_ERROR,0.765,30.31,16.0,RETRY
PAY-0020461,CUST-008950,2025-03-03,8.98,NETWORK_TIMEOUT,GW_503,1,0,35,0.836,card,96,12.93,4,1497.57,False,0.894,TRANSIENT_FAILURE,0.76,9.14,8.17,RETRY
PAY-0020462,CUST-002276,2025-07-01,54.5,LIMIT_EXCEEDED,61,1,0,19,0.728,upi,17,54.62,1,895.21,False,0.507,CUSTOMER_ACTION_REQUIRED,0.751,52.95,26.85,CUSTOMER_NUDGE
PAY-0020463,CUST-000668,2026-02-14,27.91,DUPLICATE_TRANSACTION,DUP_94,4,3,35,0.739,upi,22,28.24,3,592.83,False,0.418,GATEWAY_ERROR,0.979,28.04,11.72,HUMAN_REVIEW
PAY-0020464,CUST-007571,2026-03-29,27.37,LIMIT_EXCEEDED,LIMIT_61,1,1,31,0.43,netbanking,5,23.79,0,118.97,False,0.409,CUSTOMER_ACTION_REQUIRED,0.751,29.49,12.06,CUSTOMER_NUDGE
PAY-0020465,CUST-002419,2025-07-03,55.2,LIMIT_EXCEEDED,61,1,0,31,0.677,netbanking,62,63.28,3,3662.89,False,0.419,CUSTOMER_ACTION_REQUIRED,0.888,54.04,22.64,HUMAN_REVIEW
PAY-0020466,CUST-004964,2026-06-26,19.38,GATEWAY_ERROR,GW_500,5,4,32,0.481,netbanking,16,13.82,1,194.69,False,0.293,GATEWAY_ERROR,0.864,20.83,6.1,STOP
PAY-0020467,CUST-002832,2026-01-07,28.63,BANK_UNAVAILABLE,91,2,1,30,0.596,card,4,27.69,0,135.15,False,0.638,TRANSIENT_FAILURE,0.836,28.41,18.13,RETRY
PAY-0020468,CUST-003039,2025-05-16,27.3,LIMIT_EXCEEDED,61,2,1,30,0.559,card,25,27.85,1,601.57,False,0.436,CUSTOMER_ACTION_REQUIRED,0.909,27.45,11.97,CUSTOMER_NUDGE
PAY-0020469,CUST-008035,2026-08-08,8.03,DUPLICATE_TRANSACTION,94,1,0,27,0.485,netbanking,41,13.96,4,666.05,False,0.634,GATEWAY_ERROR,0.786,7.81,4.95,RETRY
PAY-0020470,CUST-004444,2026-02-18,16.63,INVALID_CARD,INVALID_14,1,0,32,0.443,card,23,12.22,2,325.21,False,0.414,GATEWAY_ERROR,0.563,17.01,7.04,RETRY
PAY-0020471,CUST-000532,2025-02-23,15.59,BANK_UNAVAILABLE,BANK_DOWN_502,3,2,26,0.475,card,16,18.33,0,315.8,True,0.08,TRANSIENT_FAILURE,0.897,16.23,1.3,STOP
PAY-0020472,CUST-005603,2026-03-15,34.88,LIMIT_EXCEEDED,61,3,2,30,0.514,upi,9,32.48,2,341.98,False,0.19,CUSTOMER_ACTION_REQUIRED,0.901,37.39,7.1,CUSTOMER_NUDGE
PAY-0020473,CUST-008749,2025-01-23,32.92,DUPLICATE_TRANSACTION,94,1,0,22,0.683,upi,34,32.77,2,1121.4,False,0.633,GATEWAY_ERROR,0.781,33.63,21.29,RETRY
PAY-0020474,CUST-002090,2025-05-02,8.6,NETWORK_TIMEOUT,91,3,4,29,0.589,card,33,13.23,1,410.59,False,0.627,TRANSIENT_FAILURE,0.959,9.03,5.66,HUMAN_REVIEW
PAY-0020475,CUST-006191,2026-05-12,56.04,BANK_UNAVAILABLE,91,4,4,35,0.489,netbanking,10,56.09,1,686.8,False,0.537,TRANSIENT_FAILURE,0.87,58.96,31.66,HUMAN_REVIEW
PAY-0020476,CUST-003870,2025-09-29,17.21,AUTHENTICATION_FAILED,3DS_FAIL_05,1,0,30,0.385,upi,12,20.01,0,210.41,False,0.52,CUSTOMER_ACTION_REQUIRED,0.801,16.82,8.75,CUSTOMER_NUDGE
PAY-0020477,CUST-002520,2025-12-07,20.56,NETWORK_TIMEOUT,91,2,1,30,0.59,card,15,16.78,1,314.19,True,0.054,TRANSIENT_FAILURE,0.789,21.44,1.16,STOP
PAY-0020478,CUST-008253,2026-01-29,13.61,NETWORK_TIMEOUT,TIMEOUT_408,4,3,26,0.546,netbanking,22,15.87,0,418.96,False,0.717,TRANSIENT_FAILURE,0.855,14.08,10.1,HUMAN_REVIEW
PAY-0020479,CUST-000367,2025-06-20,12.72,GATEWAY_ERROR,96,1,0,40,0.608,card,8,10.27,1,90.65,False,0.695,GATEWAY_ERROR,0.941,12.86,8.94,RETRY
PAY-0020480,CUST-008391,2026-07-05,31.48,NETWORK_TIMEOUT,TIMEOUT_408,1,0,30,0.565,card,9,36.61,0,342.05,False,0.844,TRANSIENT_FAILURE,0.95,32.92,27.78,RETRY
PAY-0020481,CUST-000750,2025-01-05,63.74,NETWORK_TIMEOUT,GW_503,1,1,19,0.456,card,23,62.23,1,1685.67,False,0.755,TRANSIENT_FAILURE,0.846,62.66,47.31,RETRY
PAY-0020482,CUST-006364,2026-07-14,26.99,GATEWAY_ERROR,96,1,0,26,0.564,upi,25,27.02,1,618.54,False,0.466,CUSTOMER_ACTION_REQUIRED,0.479,28.35,13.21,CUSTOMER_NUDGE
PAY-0020483,CUST-000012,2025-05-18,29.61,INSUFFICIENT_FUNDS,51,3,3,32,0.503,upi,13,29.11,3,356.01,False,0.165,CUSTOMER_ACTION_REQUIRED,0.902,31.44,5.19,HUMAN_REVIEW
PAY-0020484,CUST-007910,2026-04-17,12.7,GATEWAY_ERROR,GW_ERR_96,1,0,28,0.799,card,12,10.42,0,113.18,False,0.795,GATEWAY_ERROR,0.848,12.7,10.1,RETRY
PAY-0020485,CUST-006597,2026-06-19,72.67,INSUFFICIENT_FUNDS,51,1,0,21,0.517,upi,27,67.9,0,1780.32,False,0.619,CUSTOMER_ACTION_REQUIRED,0.754,75.83,46.94,CUSTOMER_NUDGE
PAY-0020486,CUST-000384,2025-04-25,14.01,GATEWAY_ERROR,GW_500,1,0,35,0.374,card,28,13.01,0,360.36,False,0.606,GATEWAY_ERROR,0.834,13.72,8.31,RETRY
PAY-0020487,CUST-006295,2025-05-18,17.93,INVALID_CARD,14,1,1,36,0.514,card,10,19.49,0,175.69,False,0.265,PAYMENT_INSTRUMENT,0.898,17.64,4.67,CUSTOMER_NUDGE
PAY-0020488,CUST-006173,2025-11-18,15.34,LIMIT_EXCEEDED,61,3,2,27,0.725,upi,24,15.32,1,352.05,False,0.405,CUSTOMER_ACTION_REQUIRED,0.81,15.33,6.21,CUSTOMER_NUDGE
PAY-0020489,CUST-004114,2025-11-25,21.34,INSUFFICIENT_FUNDS,51,2,4,37,0.345,upi,4,14.67,1,52.55,False,0.431,GATEWAY_ERROR,0.666,22.3,9.61,HUMAN_REVIEW
PAY-0020490,CUST-008099,2026-01-19,31.32,GATEWAY_ERROR,96,1,0,28,0.734,card,48,35.72,3,1891.52,False,0.608,GATEWAY_ERROR,0.917,30.69,18.66,RETRY
PAY-0020491,CUST-008217,2026-06-07,10.88,NETWORK_TIMEOUT,GW_503,1,0,40,0.679,netbanking,8,10.64,0,73.72,False,0.868,TRANSIENT_FAILURE,0.834,10.56,9.17,RETRY
PAY-0020492,CUST-004426,2026-06-24,24.13,NETWORK_TIMEOUT,GW_503,1,2,37,0.665,card,55,22.23,2,1446.64,False,0.576,TRANSIENT_FAILURE,0.808,25.62,14.76,RETRY
PAY-0020493,CUST-000003,2025-06-25,17.13,AUTHENTICATION_FAILED,05,2,1,31,0.407,card,20,21.66,1,433.68,False,0.308,CUSTOMER_ACTION_REQUIRED,0.764,17.06,5.25,CUSTOMER_NUDGE
PAY-0020494,CUST-006421,2026-07-13,15.26,AUTHENTICATION_FAILED,3DS_FAIL_05,2,2,34,0.547,card,8,20.0,1,142.14,False,0.31,CUSTOMER_ACTION_REQUIRED,0.95,16.29,5.05,CUSTOMER_NUDGE
PAY-0020495,CUST-005385,2025-10-20,29.18,LIMIT_EXCEEDED,LIMIT_61,2,1,29,0.597,card,7,25.03,2,162.61,False,0.536,CUSTOMER_ACTION_REQUIRED,0.976,30.63,16.42,CUSTOMER_NUDGE
PAY-0020496,CUST-004829,2026-02-26,22.47,INSUFFICIENT_FUNDS,51,5,4,33,0.552,netbanking,22,20.67,0,465.47,False,0.208,CUSTOMER_ACTION_REQUIRED,0.923,22.76,4.73,HUMAN_REVIEW
PAY-0020497,CUST-004253,2026-03-28,14.09,AUTHENTICATION_FAILED,05,4,4,28,0.473,upi,40,16.54,4,713.52,True,0.013,CUSTOMER_ACTION_REQUIRED,0.896,13.67,0.18,STOP
PAY-0020498,CUST-003706,2025-01-09,38.51,BANK_UNAVAILABLE,GW_503,2,1,37,0.608,card,20,36.5,0,633.29,False,0.65,TRANSIENT_FAILURE,0.815,40.76,26.49,RETRY
PAY-0020499,CUST-003891,2025-09-15,52.58,AUTHENTICATION_FAILED,3DS_FAIL_05,4,5,42,0.574,card,30,55.35,1,1742.42,False,0.207,CUSTOMER_ACTION_REQUIRED,0.728,55.59,11.51,HUMAN_REVIEW
PAY-0020500,CUST-000784,2025-10-20,33.84,NETWORK_TIMEOUT,91,2,2,32,0.545,netbanking,36,31.95,0,1067.22,False,0.782,TRANSIENT_FAILURE,0.927,34.45,26.94,RETRY
PAY-0020501,CUST-000810,2025-01-08,13.67,FRAUD_SUSPECTED,59,4,3,34,0.571,netbanking,37,12.54,1,398.13,False,0.01,RISK_RELATED,0.949,14.02,0.14,STOP
PAY-0020502,CUST-000680,2026-07-22,35.28,AUTHENTICATION_FAILED,05,2,1,29,0.699,upi,12,25.82,1,291.45,True,0.102,CUSTOMER_ACTION_REQUIRED,0.747,36.82,3.76,STOP
PAY-0020503,CUST-002134,2026-01-23,30.93,INSUFFICIENT_FUNDS,51,1,0,27,0.637,card,9,35.26,0,375.53,False,0.554,CUSTOMER_ACTION_REQUIRED,0.812,32.78,18.16,CUSTOMER_NUDGE
PAY-0020504,CUST-000463,2026-05-25,19.75,CARD_EXPIRED,54,1,0,17,0.566,upi,14,23.12,1,343.15,False,0.356,PAYMENT_INSTRUMENT,0.737,20.54,7.31,CUSTOMER_NUDGE
PAY-0020505,CUST-008948,2025-10-07,29.47,GATEWAY_ERROR,96,3,2,34,0.778,card,57,34.18,1,1945.05,False,0.758,TRANSIENT_FAILURE,0.453,28.89,21.9,HUMAN_REVIEW
PAY-0020506,CUST-006441,2025-04-18,10.82,GATEWAY_ERROR,GW_ERR_96,2,2,38,0.517,card,7,11.22,2,74.29,False,0.518,GATEWAY_ERROR,0.809,11.59,6.0,RETRY
PAY-0020507,CUST-004539,2026-07-09,33.53,BANK_UNAVAILABLE,91,2,2,37,0.582,upi,34,29.84,1,1227.96,False,0.613,TRANSIENT_FAILURE,0.95,35.6,21.82,RETRY
PAY-0020508,CUST-002664,2025-12-12,47.02,INSUFFICIENT_FUNDS,NSF_51,1,0,27,0.485,card,20,49.85,3,868.88,False,0.376,CUSTOMER_ACTION_REQUIRED,0.935,50.15,18.86,CUSTOMER_NUDGE
PAY-0020509,CUST-007978,2026-05-07,10.75,DUPLICATE_TRANSACTION,DUP_94,1,1,26,0.482,card,11,11.04,0,110.91,False,0.557,GATEWAY_ERROR,0.937,10.53,5.87,RETRY
PAY-0020510,CUST-002767,2026-01-24,20.81,BANK_UNAVAILABLE,91,3,2,33,0.526,card,53,20.35,1,1151.23,False,0.502,TRANSIENT_FAILURE,0.922,20.65,10.37,RETRY
PAY-0020511,CUST-008771,2026-03-11,15.05,BANK_UNAVAILABLE,BANK_DOWN_502,3,3,41,0.554,card,21,12.78,0,240.89,False,0.01,RISK_RELATED,0.532,15.45,0.15,HUMAN_REVIEW
PAY-0020512,CUST-005293,2025-09-04,7.8,INSUFFICIENT_FUNDS,51,3,2,35,0.409,upi,15,11.17,0,194.64,False,0.351,CUSTOMER_ACTION_REQUIRED,0.755,7.86,2.76,CUSTOMER_NUDGE
PAY-0020513,CUST-002694,2025-03-25,14.64,NETWORK_TIMEOUT,91,2,1,31,0.551,card,14,14.56,2,236.15,False,0.751,TRANSIENT_FAILURE,0.796,15.34,11.52,RETRY
PAY-0020514,CUST-000773,2025-03-14,23.65,INSUFFICIENT_FUNDS,51,1,0,24,0.563,upi,11,17.86,1,176.04,False,0.424,CUSTOMER_ACTION_REQUIRED,0.835,23.58,10.0,CUSTOMER_NUDGE
PAY-0020515,CUST-006316,2026-04-08,25.64,INVALID_CARD,14,2,1,29,0.497,card,9,23.87,1,210.92,False,0.272,PAYMENT_INSTRUMENT,0.841,25.48,6.93,CUSTOMER_NUDGE
PAY-0020516,CUST-001284,2025-02-10,10.21,DUPLICATE_TRANSACTION,DUP_94,4,4,40,0.56,upi,66,8.0,3,600.71,False,0.332,GATEWAY_ERROR,0.827,10.77,3.58,HUMAN_REVIEW
PAY-0020517,CUST-003076,2025-11-21,5.72,GATEWAY_ERROR,96,1,1,31,0.396,upi,17,7.36,1,132.85,False,0.475,GATEWAY_ERROR,0.905,5.58,2.65,RETRY
PAY-0020518,CUST-008860,2026-05-16,60.64,BANK_UNAVAILABLE,GW_503,1,1,21,0.522,card,28,69.33,1,1860.39,False,0.705,TRANSIENT_FAILURE,0.876,62.41,44.0,RETRY
PAY-0020519,CUST-000531,2026-06-12,30.1,INSUFFICIENT_FUNDS,NSF_51,2,2,23,0.416,upi,20,32.88,0,621.69,False,0.393,CUSTOMER_ACTION_REQUIRED,0.847,31.95,12.56,CUSTOMER_NUDGE
PAY-0020520,CUST-001226,2025-12-26,21.63,AUTHENTICATION_FAILED,05,1,1,24,0.435,card,31,19.73,1,631.36,False,0.186,PAYMENT_INSTRUMENT,0.576,23.27,4.33,HUMAN_REVIEW
PAY-0020521,CUST-003890,2026-04-04,11.29,GATEWAY_ERROR,GW_500,1,0,20,0.629,netbanking,8,17.75,3,166.86,False,0.547,GATEWAY_ERROR,0.787,11.73,6.42,RETRY
PAY-0020522,CUST-000649,2026-03-03,10.29,NETWORK_TIMEOUT,91,5,4,34,0.505,upi,32,14.64,1,509.35,False,0.45,TRANSIENT_FAILURE,0.824,10.11,4.55,HUMAN_REVIEW
PAY-0020523,CUST-005608,2025-03-02,15.56,AUTHENTICATION_FAILED,05,3,2,34,0.58,card,40,13.98,3,592.13,False,0.157,CUSTOMER_ACTION_REQUIRED,0.889,15.57,2.44,HUMAN_REVIEW
PAY-0020524,CUST-007604,2026-05-01,10.84,NETWORK_TIMEOUT,91,2,1,30,0.693,netbanking,19,14.17,0,241.21,False,0.791,TRANSIENT_FAILURE,0.813,11.38,9.0,RETRY
PAY-0020525,CUST-004235,2026-03-02,29.97,NETWORK_TIMEOUT,GW_503,2,1,31,0.607,upi,10,24.71,1,244.57,False,0.383,CUSTOMER_ACTION_REQUIRED,0.532,29.5,11.3,CUSTOMER_NUDGE
PAY-0020526,CUST-005035,2025-09-05,17.44,INSUFFICIENT_FUNDS,51,2,1,31,0.534,card,12,21.05,0,290.51,False,0.37,CUSTOMER_ACTION_REQUIRED,0.809,18.83,6.97,CUSTOMER_NUDGE
PAY-0020527,CUST-004691,2025-04-28,16.07,FRAUD_SUSPECTED,FRAUD_59,2,2,35,0.66,upi,30,17.13,1,596.35,False,0.01,RISK_RELATED,0.897,17.28,0.17,STOP
PAY-0020528,CUST-003568,2026-02-25,16.05,INSUFFICIENT_FUNDS,NSF_51,2,1,29,0.318,card,6,13.53,1,71.4,False,0.317,CUSTOMER_ACTION_REQUIRED,0.774,16.36,5.19,CUSTOMER_NUDGE
PAY-0020529,CUST-008364,2026-03-22,11.22,NETWORK_TIMEOUT,TIMEOUT_408,2,1,29,0.322,card,24,15.45,4,398.03,False,0.647,TRANSIENT_FAILURE,0.781,11.42,7.39,RETRY
PAY-0020530,CUST-000656,2026-05-02,30.15,NETWORK_TIMEOUT,GW_503,1,1,28,0.591,netbanking,14,22.28,0,272.82,False,0.674,TRANSIENT_FAILURE,0.949,31.95,21.53,RETRY
PAY-0020531,CUST-007273,2025-09-29,29.33,INVALID_CARD,INVALID_14,2,2,31,0.473,netbanking,24,22.79,1,536.42,False,0.158,PAYMENT_INSTRUMENT,0.747,30.12,4.76,CUSTOMER_NUDGE
PAY-0020532,CUST-006878,2026-07-11,14.27,CARD_EXPIRED,EXP_CARD_54,2,1,31,0.563,card,26,18.51,1,581.45,False,0.523,PAYMENT_INSTRUMENT,0.902,13.91,7.27,CUSTOMER_NUDGE
PAY-0020533,CUST-004307,2025-05-30,26.57,NETWORK_TIMEOUT,91,3,3,35,0.498,netbanking,13,25.32,1,347.04,False,0.685,TRANSIENT_FAILURE,0.934,25.95,17.78,RETRY
PAY-0020534,CUST-007210,2026-08-13,25.53,NETWORK_TIMEOUT,GW_503,3,2,33,0.443,upi,23,26.42,0,578.83,False,0.526,TRANSIENT_FAILURE,0.89,26.18,13.77,HUMAN_REVIEW
PAY-0020535,CUST-000286,2025-12-30,39.49,DUPLICATE_TRANSACTION,94,4,3,36,0.569,card,33,38.66,3,1283.53,False,0.512,GATEWAY_ERROR,0.836,39.84,20.4,HUMAN_REVIEW
PAY-0020536,CUST-002819,2025-12-10,30.91,INSUFFICIENT_FUNDS,NSF_51,2,2,30,0.489,card,24,37.37,0,1105.43,False,0.455,CUSTOMER_ACTION_REQUIRED,0.832,30.73,13.98,CUSTOMER_NUDGE
PAY-0020537,CUST-008248,2026-06-23,12.92,NETWORK_TIMEOUT,91,1,0,33,0.723,upi,57,7.62,1,490.31,False,0.912,TRANSIENT_FAILURE,0.741,13.17,12.01,RETRY
PAY-0020538,CUST-007402,2026-03-26,46.03,DUPLICATE_TRANSACTION,94,4,3,26,0.557,card,18,43.22,1,688.66,False,0.575,GATEWAY_ERROR,0.788,49.21,28.3,STOP
PAY-0020539,CUST-008551,2025-08-27,13.14,GATEWAY_ERROR,GW_500,2,1,26,0.605,upi,1,14.23,0,16.32,False,0.511,GATEWAY_ERROR,0.893,13.83,7.07,RETRY
PAY-0020540,CUST-006088,2026-05-29,24.6,BANK_UNAVAILABLE,GW_503,2,1,29,0.484,card,18,25.69,2,471.35,False,0.371,CUSTOMER_ACTION_REQUIRED,0.46,26.0,9.65,HUMAN_REVIEW
PAY-0020541,CUST-001209,2025-08-17,19.32,NETWORK_TIMEOUT,GW_503,1,0,26,0.472,card,32,19.85,5,686.41,False,0.699,TRANSIENT_FAILURE,0.737,19.88,13.9,RETRY
PAY-0020542,CUST-008628,2025-04-01,16.93,NETWORK_TIMEOUT,GW_503,1,0,35,0.551,card,4,17.3,0,72.69,False,0.769,TRANSIENT_FAILURE,0.725,17.58,13.52,RETRY
PAY-0020543,CUST-004202,2025-12-15,12.42,NETWORK_TIMEOUT,GW_503,1,0,33,0.543,card,30,12.27,1,339.97,False,0.765,TRANSIENT_FAILURE,0.863,12.33,9.43,RETRY
PAY-0020544,CUST-008934,2025-07-14,14.63,LIMIT_EXCEEDED,61,2,1,32,0.5,card,33,11.47,2,442.7,False,0.805,TRANSIENT_FAILURE,0.564,15.61,12.57,RETRY
PAY-0020545,CUST-005700,2026-04-20,16.23,NETWORK_TIMEOUT,TIMEOUT_408,5,5,42,0.453,card,25,19.65,0,580.96,False,0.029,CUSTOMER_ACTION_REQUIRED,0.353,17.18,0.5,STOP
PAY-0020546,CUST-007114,2025-07-04,16.13,NETWORK_TIMEOUT,TIMEOUT_408,2,1,30,0.409,card,9,15.96,0,127.66,False,0.67,TRANSIENT_FAILURE,0.907,16.82,11.27,RETRY
PAY-0020547,CUST-002281,2025-09-20,18.18,NETWORK_TIMEOUT,TIMEOUT_408,3,3,32,0.425,card,14,14.2,0,199.25,False,0.01,RISK_RELATED,0.691,18.42,0.18,HUMAN_REVIEW
PAY-0020548,CUST-003299,2026-03-24,27.75,BANK_UNAVAILABLE,91,1,1,23,0.624,netbanking,16,29.46,3,581.94,False,0.733,TRANSIENT_FAILURE,0.917,28.05,20.56,RETRY
PAY-0020549,CUST-000014,2025-07-18,28.45,CARD_EXPIRED,EXP_CARD_54,2,2,31,0.482,card,24,21.77,1,542.29,False,0.17,PAYMENT_INSTRUMENT,0.822,28.73,4.88,CUSTOMER_NUDGE
PAY-0020550,CUST-006982,2025-06-05,34.78,GATEWAY_ERROR,GW_500,1,0,33,0.592,card,13,39.31,1,593.78,False,0.706,GATEWAY_ERROR,0.741,34.65,24.46,RETRY
PAY-0020551,CUST-003297,2025-03-01,3.81,NETWORK_TIMEOUT,91,5,4,35,0.492,card,19,6.5,2,136.58,False,0.497,TRANSIENT_FAILURE,0.961,3.94,1.96,STOP
